Year,Date,Site,Plot,SpecCode,LeafNumber,Area,Perimeter,Length,Width,FreshMass,DryMass,SLA,LDMC
2014,7/1/14,20,1,ANDGER,3,6.275,41.350,18.431,0.401,0.080,0.023,276.432,0.284
2014,7/1/14,20,1,ANDGER,4,3.361,30.502,13.587,0.322,0.040,0.013,254.629,0.330
2014,7/1/14,20,1,ANDGER,5,1.100,23.420,10.329,0.127,0.020,0.008,134.146,0.410
2014,7/1/14,20,1,ARISTR,1,2.083,73.114,32.102,0.093,0.071,0.038,54.808,0.535
2014,7/1/14,20,1,ARISTR,2,1.752,74.297,32.709,0.075,0.055,0.029,59.997,0.531
2014,7/1/14,20,1,ARISTR,3,1.117,41.216,18.026,0.076,0.040,0.019,59.738,0.468
2014,7/1/14,20,1,ARISTR,4,1.752,60.073,26.448,0.076,0.055,0.031,57.430,0.555
2014,7/1/14,20,1,ARISTR,5,2.481,80.437,35.258,0.081,0.084,0.046,54.282,0.544
2014,7/1/14,20,1,CUTGRA,1,1.323,21.254,9.232,0.203,0.058,0.008,163.296,0.140
2014,7/1/14,20,1,CUTGRA,2,1.068,18.854,8.220,0.186,0.054,0.006,190.696,0.104
2014,7/1/14,20,1,CUTGRA,3,1.210,23.514,10.481,0.169,0.055,0.008,149.346,0.147
2014,7/1/14,20,1,CUTGRA,4,1.205,24.337,10.869,0.220,0.056,0.007,167.347,0.129
2014,7/1/14,20,1,CUTGRA,5,0.719,14.944,6.515,0.153,0.031,0.003,239.800,0.097
2014,7/1/14,20,1,DICACU,1,4.412,16.841,7.139,0.847,0.062,0.019,232.221,0.306
2014,7/1/14,20,1,DICACU,2,3.593,13.744,5.874,0.796,0.052,0.015,234.837,0.294
2014,7/1/14,20,1,DICACU,3,4.146,14.537,6.177,0.898,0.067,0.023,180.248,0.343
2014,7/1/14,20,1,DICACU,4,3.940,16.841,7.123,0.762,0.055,0.017,229.076,0.313
2014,7/1/14,20,1,DICACU,5,2.239,12.060,5.198,0.576,0.027,0.009,248.789,0.333
2014,7/1/14,20,1,EUPIPE,1,1.961,12.137,5.232,0.474,0.067,0.017,117.419,0.249
2014,7/1/14,20,1,EUPIPE,2,2.401,14.053,6.042,0.457,0.077,0.019,125.691,0.248
2014,7/1/14,20,1,EUPIPE,3,2.472,13.279,5.654,0.525,0.087,0.021,118.258,0.240
2014,7/1/14,20,1,EUPIPE,4,0.962,7.278,3.106,0.373,0.028,0.008,121.759,0.282
2014,7/1/14,20,1,EUPIPE,5,2.223,12.311,5.266,0.508,0.070,0.019,120.168,0.264
2014,7/1/14,20,1,LESHIR,1,9.079,21.370,4.827,4.100,0.128,0.057,160.692,0.441
2014,7/1/14,20,1,LESHIR,2,9.254,22.396,4.912,4.066,0.123,0.051,182.163,0.413
2014,7/1/14,20,1,LESHIR,3,9.718,22.338,4.338,4.710,0.134,0.054,179.956,0.403
2014,7/1/14,20,1,PITASP,1,5.431,48.593,20.642,0.441,0.217,0.059,92.212,0.271
2014,7/1/14,20,1,PITASP,2,6.286,38.317,15.308,0.576,0.239,0.071,89.157,0.295
2014,7/1/14,20,1,PITASP,3,5.708,36.502,15.663,0.610,0.235,0.061,92.969,0.261
2014,7/1/14,20,1,PITASP,4,8.479,53.416,19.545,0.627,0.322,0.094,90.682,0.290
2014,7/1/14,20,1,PITASP,5,5.241,33.599,13.114,0.542,0.178,0.052,101.381,0.290
2014,7/1/14,20,1,QUELAE,1,127.447,147.889,19.477,16.230,2.591,1.367,93.265,0.527
2014,7/1/14,20,1,QUELAE,2,57.162,82.055,14.431,11.622,1.378,0.750,76.256,0.544
2014,7/1/14,20,1,QUELAE,3,186.761,136.797,23.038,19.703,3.740,1.928,96.857,0.516
2014,7/1/14,20,1,QUELAE,4,147.111,155.457,17.924,16.839,3.153,1.636,89.932,0.519
2014,7/1/14,20,1,QUELAE,5,57.729,77.680,15.629,9.114,1.042,0.559,103.271,0.536
2014,7/1/14,20,1,QUEMARG,1,53.673,37.417,12.675,6.776,1.023,0.512,104.810,0.501
2014,7/1/14,20,1,QUEMARG,2,68.030,42.450,14.279,8.216,1.483,0.731,93.077,0.493
2014,7/1/14,20,1,QUEMARG,3,46.765,40.824,12.675,6.810,1.008,0.507,92.311,0.503
2014,7/1/14,20,1,QUEMARG,4,42.024,37.863,11.713,5.811,0.912,0.450,93.304,0.494
2014,7/1/14,20,1,QUEMARG,5,48.080,37.263,11.038,7.403,0.993,0.483,99.503,0.487
2014,7/1/14,20,1,TEPVIR,1,11.383,69.589,7.629,3.998,0.176,0.062,184.483,0.351
2014,7/1/14,20,1,TEPVIR,2,14.342,78.745,9.080,3.321,0.229,0.093,154.381,0.406
2014,7/1/14,20,1,TEPVIR,3,12.753,98.954,9.080,3.608,0.194,0.070,182.187,0.361
2014,7/1/14,20,1,TEPVIR,4,18.019,89.798,9.367,3.964,0.286,0.120,150.409,0.419
2014,7/1/14,20,1,TEPVIR,5,15.491,83.410,8.928,3.371,0.252,0.104,149.531,0.411
2014,7/1/14,20,1,TOXPUB,1,8.354,11.595,4.523,2.999,0.129,0.051,163.810,0.395
2014,7/1/14,20,1,TOXPUB,2,7.250,10.840,4.220,2.575,0.100,0.042,173.445,0.418
2014,7/1/14,20,1,TOXPUB,3,15.934,17.867,6.903,3.541,0.270,0.115,138.798,0.425
2014,7/1/14,20,1,TOXPUB,4,8.440,11.963,5.063,2.677,0.115,0.049,172.959,0.424
2014,7/1/14,20,1,TOXPUB,5,18.463,18.389,6.380,4.388,0.309,0.132,140.293,0.426
2014,7/1/14,20,2,CHALAX,1,7.370,46.399,20.034,0.508,0.067,0.029,255.906,0.430
2014,7/1/14,20,2,CHALAX,2,11.864,61.246,25.941,0.644,0.112,0.050,237.288,0.446
2014,7/1/14,20,2,CHALAX,3,2.718,28.145,12.388,0.339,0.021,0.010,277.357,0.467
2014,7/1/14,20,2,CHALAX,4,5.175,37.379,16.355,0.457,0.046,0.021,241.836,0.465
2014,7/1/14,20,2,CHALAX,5,4.671,35.772,15.426,0.457,0.041,0.018,263.915,0.432
2014,7/1/14,20,2,CLEALN,1,13.104,16.260,5.722,3.524,0.207,0.064,206.356,0.307
2014,7/1/14,20,2,CLEALN,2,10.722,15.524,4.523,3.371,0.185,0.056,191.114,0.303
2014,7/1/14,20,2,CLEALN,3,8.810,12.350,4.388,2.812,0.128,0.040,218.605,0.315
2014,7/1/14,20,2,CLEALN,4,11.617,15.118,5.283,3.490,0.135,0.043,271.421,0.317
2014,7/1/14,20,2,CLEALN,5,7.273,11.769,4.152,2.761,0.099,0.030,239.230,0.307
2014,7/1/14,20,2,GAYDUM,1,3.677,7.801,3.139,1.711,0.060,0.026,143.066,0.428
2014,7/1/14,20,2,GAYDUM,2,2.009,5.962,2.481,1.203,0.032,0.014,143.479,0.438
2014,7/1/14,20,2,GAYDUM,3,2.357,6.272,2.565,1.355,0.037,0.015,156.066,0.408
2014,7/1/14,20,2,GAYDUM,4,2.362,6.581,2.751,1.271,0.036,0.015,159.622,0.411
2014,7/1/14,20,2,GAYDUM,5,3.021,6.949,2.734,1.542,0.046,0.021,147.346,0.446
2014,7/1/14,20,2,ILEGLA,1,5.326,8.808,3.561,2.185,0.137,0.053,101.438,0.383
2014,7/1/14,20,2,ILEGLA,2,6.841,10.375,4.338,2.321,0.155,0.060,114.205,0.386
2014,7/1/14,20,2,ILEGLA,3,5.539,10.027,4.169,1.965,0.116,0.042,131.256,0.364
2014,7/1/14,20,2,ILEGLA,4,2.466,6.736,2.869,1.305,0.048,0.018,135.489,0.379
2014,7/1/14,20,2,ILEGLA,5,5.650,10.046,4.253,1.982,0.123,0.047,119.450,0.385
2014,7/1/14,20,2,LYOMAR,1,23.918,21.545,7.477,4.303,0.388,0.146,164.156,0.376
2014,7/1/14,20,2,LYOMAR,2,19.891,16.454,6.194,4.354,0.309,0.116,171.914,0.374
2014,7/1/14,20,2,LYOMAR,3,25.380,20.228,7.848,4.523,0.409,0.158,160.325,0.387
2014,7/1/14,20,2,LYOMAR,4,15.994,15.989,6.329,3.592,0.318,0.129,124.173,0.405
2014,7/1/14,20,2,LYOMAR,5,20.084,17.305,6.886,4.100,0.360,0.145,138.794,0.402
2014,7/1/14,20,2,PTEAQU,1,14.558,88.094,10.431,3.185,0.291,0.126,115.264,0.434
2014,7/1/14,20,2,PTEAQU,2,7.537,29.171,6.346,1.931,0.162,0.070,108.136,0.430
2014,7/1/14,20,2,PTEAQU,3,23.642,97.638,12.186,4.168,0.472,0.160,147.671,0.339
2014,7/1/14,20,2,PTEAQU,4,13.969,44.463,7.865,2.778,0.281,0.120,116.211,0.428
2014,7/1/14,20,2,PTEAQU,5,16.854,42.741,8.760,3.880,0.372,0.144,117.365,0.386
2014,7/1/14,20,2,RHEMAR,1,2.394,8.072,3.460,0.949,0.039,0.009,263.121,0.233
2014,7/1/14,20,2,RHEMAR,2,1.136,5.730,2.447,0.661,0.016,0.003,344.242,0.206
2014,7/1/14,20,2,RHEMAR,3,1.166,5.343,2.312,0.762,0.016,0.003,402.069,0.181
2014,7/1/14,20,2,RHEMAR,4,1.526,5.943,2.515,0.881,0.019,0.003,448.824,0.179
2014,7/1/14,20,2,RHEMAR,5,1.447,6.117,2.650,0.779,0.023,0.005,289.360,0.217
2014,7/1/14,20,2,SMIGLA,1,10.292,13.666,5.604,3.117,0.163,0.055,188.489,0.335
2014,7/1/14,20,2,SMIGLA,2,15.931,15.737,6.228,4.134,0.255,0.090,177.804,0.351
2014,7/1/14,20,2,SMIGLA,3,14.375,15.776,6.414,3.592,0.234,0.077,186.203,0.330
2014,7/1/14,20,2,SMIGLA,4,8.202,12.640,5.165,2.745,0.150,0.050,163.060,0.335
2014,7/1/14,20,2,SMIGLA,5,10.767,13.821,5.705,3.049,0.162,0.059,183.737,0.362
2014,7/1/14,20,2,VACTEN,1,2.015,6.523,2.751,1.067,0.032,0.011,176.728,0.356
2014,7/1/14,20,2,VACTEN,2,1.686,6.117,2.565,0.983,0.023,0.009,189.449,0.387
2014,7/1/14,20,2,VACTEN,3,2.233,7.123,3.038,1.135,0.036,0.013,166.672,0.372
2014,7/1/14,20,2,VACTEN,4,3.035,8.420,3.595,1.237,0.045,0.018,171.492,0.393
2014,7/1/14,20,2,VACTEN,5,1.307,5.168,2.194,0.915,0.020,0.008,157.506,0.415
2014,7/1/14,20,3,ARUTEC,1,25.328,36.256,15.511,2.236,0.242,0.114,221.592,0.472
2014,7/1/14,20,3,ARUTEC,2,18.943,29.055,12.388,2.033,0.168,0.076,250.232,0.451
2014,7/1/14,20,3,ARUTEC,3,20.729,33.681,14.464,1.864,0.216,0.097,214.584,0.447
2014,7/1/14,20,3,ARUTEC,4,21.301,32.017,13.722,1.999,0.221,0.105,203.450,0.474
2014,7/1/14,20,3,ARUTEC,5,26.787,38.676,16.524,2.118,0.277,0.126,213.445,0.453
2014,7/1/14,20,3,CLEALN,1,15.982,18.080,6.447,3.693,0.233,0.073,218.929,0.313
2014,7/1/14,20,3,CLEALN,2,19.565,18.138,6.616,4.286,0.281,0.085,229.100,0.304
2014,7/1/14,20,3,CLEALN,3,12.857,15.641,5.806,3.354,0.179,0.059,219.771,0.327
2014,7/1/14,20,3,CLEALN,4,16.720,17.518,6.498,3.846,0.240,0.069,241.973,0.288
2014,7/1/14,20,3,CLEALN,5,13.859,16.337,5.992,3.507,0.199,0.058,239.358,0.291
2014,7/1/14,20,3,GAYFRO,1,9.971,15.060,6.481,2.457,0.142,0.060,166.187,0.423
2014,7/1/14,20,3,GAYFRO,2,8.221,13.356,5.536,2.152,0.111,0.046,180.690,0.410
2014,7/1/14,20,3,GAYFRO,3,9.843,14.518,6.177,2.389,0.155,0.067,146.686,0.433
2014,7/1/14,20,3,GAYFRO,4,10.275,14.828,6.245,2.524,0.130,0.053,195.712,0.404
2014,7/1/14,20,3,GAYFRO,5,13.041,15.679,6.684,2.982,0.169,0.078,167.192,0.462
2014,7/1/14,20,3,ILEGLA,1,6.609,10.163,4.220,2.219,0.130,0.046,144.308,0.352
2014,7/1/14,20,3,ILEGLA,2,9.404,13.802,5.823,2.372,0.200,0.070,134.343,0.350
2014,7/1/14,20,3,ILEGLA,3,8.780,12.621,5.401,2.372,0.170,0.059,147.808,0.349
2014,7/1/14,20,3,ILEGLA,4,6.718,10.588,4.456,2.219,0.136,0.050,133.298,0.371
2014,7/1/14,20,3,ILEGLA,5,8.193,11.692,4.861,2.440,0.168,0.058,141.993,0.343
2014,7/1/14,20,3,PTEAQU,1,21.779,89.004,10.650,4.201,0.445,0.180,121.060,0.404
2014,7/1/14,20,3,PTEAQU,2,11.666,51.026,8.304,2.795,0.243,0.100,116.777,0.411
2014,7/1/14,20,3,PTEAQU,3,15.108,63.201,8.895,3.659,0.292,0.124,121.741,0.425
2014,7/1/14,20,3,PTEAQU,4,12.954,51.219,7.443,3.287,0.252,0.108,120.503,0.427
2014,7/1/14,20,3,PTEAQU,5,10.631,42.102,8.270,2.524,0.216,0.085,125.806,0.391
2014,7/1/14,20,4,ACERUB,1,27.376,27.255,7.764,6.302,0.410,0.173,158.333,0.422
2014,7/1/14,20,4,ACERUB,2,36.360,29.868,9.013,6.946,0.560,0.238,152.710,0.425
2014,7/1/14,20,4,ACERUB,3,49.386,36.895,10.026,8.284,0.709,0.324,152.566,0.457
2014,7/1/14,20,4,AMEOBO,1,5.736,11.247,4.236,1.948,0.049,0.024,242.004,0.484
2014,7/1/14,20,4,AMEOBO,2,6.578,12.408,4.641,2.084,0.051,0.023,281.128,0.459
2014,7/1/14,20,4,ARUTEC,1,45.840,49.942,21.503,2.812,0.591,0.257,178.089,0.436
2014,7/1/14,20,4,ARUTEC,2,22.658,31.726,13.570,2.270,0.233,0.114,198.062,0.491
2014,7/1/14,20,4,ARUTEC,3,16.107,27.642,11.831,1.813,0.145,0.070,230.752,0.481
2014,7/1/14,20,4,ARUTEC,4,19.965,31.939,13.604,1.982,0.199,0.099,201.665,0.497
2014,7/1/14,20,4,ARUTEC,5,45.457,53.232,22.853,2.643,0.593,0.236,192.696,0.398
2014,7/1/14,20,4,CLEALN,1,18.936,21.467,7.308,3.913,0.235,0.067,282.201,0.286
2014,7/1/14,20,4,CLEALN,2,21.905,19.706,7.342,4.422,0.294,0.096,227.464,0.328
2014,7/1/14,20,4,CLEALN,3,20.187,19.009,7.106,4.337,0.253,0.078,257.812,0.309
2014,7/1/14,20,4,CLEALN,4,20.960,20.673,7.798,4.134,0.250,0.085,245.722,0.341
2014,7/1/14,20,4,CLEALN,5,32.989,24.738,9.080,5.370,0.441,0.129,255.726,0.293
2014,7/1/14,20,4,LIQSTY,1,26.211,28.087,6.582,6.895,0.358,0.090,290.907,0.252
2014,7/1/14,20,4,LIQSTY,2,29.761,32.927,7.207,7.217,0.433,0.119,249.459,0.276
2014,7/1/14,20,4,LYOLUC,1,16.051,15.989,6.819,3.541,0.277,0.105,153.015,0.379
2014,7/1/14,20,4,LYOLUC,2,18.093,17.325,7.308,3.575,0.361,0.148,122.333,0.410
2014,7/1/14,20,4,LYOLUC,3,11.103,12.969,5.367,2.931,0.193,0.082,134.742,0.427
2014,7/1/14,20,4,LYOLUC,4,10.973,14.053,6.059,2.677,0.200,0.086,128.335,0.428
2014,7/1/14,20,4,LYOLUC,5,12.787,14.169,5.806,3.066,0.249,0.101,126.227,0.407
2014,7/1/14,20,4,OSMCIN,1,15.541,33.352,9.840,2.253,0.243,0.071,219.190,0.292
2014,7/1/14,20,4,OSMCIN,2,16.670,35.153,10.768,2.202,0.296,0.090,185.011,0.304
2014,7/1/14,20,4,OSMCIN,3,28.460,56.968,15.612,2.473,0.514,0.157,181.850,0.304
2014,7/1/14,20,4,OSMCIN,4,16.818,46.167,10.869,2.219,0.270,0.083,202.141,0.308
2014,7/1/14,20,4,OSMCIN,5,19.127,50.348,12.220,2.084,0.347,0.103,186.055,0.296
2014,7/1/14,20,4,PERPAL,1,62.176,52.768,17.216,5.608,1.090,0.449,138.570,0.412
2014,7/1/14,20,4,PERPAL,2,35.336,32.055,13.334,4.032,0.664,0.284,124.378,0.428
2014,7/1/14,20,4,PERPAL,3,33.971,37.224,12.861,3.829,0.663,0.286,118.615,0.432
2014,7/1/14,20,4,QUENIG,1,38.010,35.056,12.608,5.455,0.644,0.281,135.363,0.436
2014,7/1/14,20,4,QUENIG,2,13.857,20.228,7.831,3.100,0.218,0.094,147.567,0.431
2014,7/1/14,20,4,QUENIG,3,31.426,26.635,10.701,4.845,0.453,0.200,157.289,0.441
2014,7/1/14,20,4,VACFOR,1,17.097,17.112,6.954,3.439,0.280,0.130,131.113,0.466
2014,7/1/14,20,4,VACFOR,2,23.118,21.003,8.726,3.778,0.479,0.166,139.180,0.347
2014,7/1/14,20,4,VACFOR,3,19.238,18.118,6.869,3.795,0.247,0.092,209.109,0.372
2014,7/1/14,20,4,VACFOR,4,23.797,19.202,7.663,4.269,0.332,0.135,175.752,0.408
2014,7/1/14,20,4,VACFOR,5,23.841,20.557,8.540,4.049,0.381,0.151,157.993,0.396
2014,7/1/14,20,5,ACERUB,1,16.885,20.209,5.688,5.150,0.170,0.059,288.632,0.344
2014,7/1/14,20,5,AROARB,1,5.389,11.711,4.473,1.897,0.047,0.015,354.553,0.323
2014,7/1/14,20,5,AROARB,2,12.443,18.080,7.561,2.558,0.111,0.037,339.959,0.330
2014,7/1/14,20,5,AROARB,3,5.867,12.679,4.760,1.931,0.044,0.016,364.410,0.366
2014,7/1/14,20,5,ARUTEC,1,9.608,20.944,8.760,1.542,0.088,0.033,293.835,0.372
2014,7/1/14,20,5,ARUTEC,2,20.772,34.494,14.937,1.881,0.183,0.074,280.699,0.404
2014,7/1/14,20,5,ARUTEC,3,21.081,34.591,14.616,2.016,0.190,0.077,272.366,0.407
2014,7/1/14,20,5,CHALAX,1,9.425,60.104,25.384,0.559,0.066,0.023,411.576,0.347
2014,7/1/14,20,5,CHALAX,2,3.733,30.352,12.996,0.441,0.030,0.010,358.923,0.347
2014,7/1/14,20,5,CHALAX,3,4.290,40.708,17.469,0.491,0.038,0.013,330.023,0.342
2014,7/1/14,20,5,CLEALN,1,28.004,22.493,8.490,5.015,0.264,0.058,481.163,0.220
2014,7/1/14,20,5,CLEALN,2,28.680,23.674,8.844,5.303,0.299,0.062,459.619,0.209
2014,7/1/14,20,5,CLEALN,3,18.759,18.273,6.599,4.303,0.185,0.042,442.417,0.229
2014,7/1/14,20,5,CLEALN,4,19.640,19.783,7.072,4.252,0.195,0.044,450.466,0.224
2014,7/1/14,20,5,CLEALN,5,26.145,24.932,8.793,4.540,0.273,0.068,384.479,0.249
2014,7/1/14,20,5,ILECOR,1,7.732,11.943,4.726,2.338,0.155,0.066,117.688,0.424
2014,7/1/14,20,5,ILECOR,2,7.591,12.950,4.928,2.185,0.226,0.103,73.844,0.455
2014,7/1/14,20,5,ILECOR,3,6.479,10.569,4.220,2.287,0.123,0.045,145.274,0.363
2014,7/1/14,20,5,LYOLUC,1,11.675,14.208,6.059,2.965,0.237,0.092,127.590,0.386
2014,7/1/14,20,5,LYOLUC,2,26.916,20.286,7.798,4.811,0.592,0.241,111.685,0.407
2014,7/1/14,20,5,LYOLUC,3,10.113,13.511,5.671,2.694,0.191,0.075,135.017,0.392
2014,7/1/14,20,5,LYOLUC,4,19.455,17.112,6.988,4.015,0.406,0.173,112.392,0.426
2014,7/1/14,20,5,LYOLUC,5,12.649,15.099,6.447,3.066,0.281,0.120,105.148,0.428
2014,7/1/14,20,5,LYOLUC,6,26.463,21.370,9.097,4.642,0.691,0.329,80.458,0.476
2014,7/1/14,20,5,LYOLUC,7,20.928,19.802,7.815,4.252,0.450,0.190,110.149,0.422
2014,7/1/14,20,5,LYOLUC,8,14.327,16.221,6.785,3.219,0.289,0.113,126.783,0.391
2014,7/1/14,20,5,LYOLUC,9,15.789,15.447,6.498,3.846,0.369,0.155,101.603,0.421
2014,7/1/14,20,5,LYOLUC,10,21.754,19.589,8.456,3.880,0.479,0.201,108.066,0.420
2014,7/1/14,20,5,MAGVIR,1,38.399,31.436,13.553,4.015,0.562,0.201,191.136,0.357
2014,7/1/14,20,5,MAGVIR,2,25.042,23.229,9.722,3.625,0.392,0.122,205.933,0.310
2014,7/1/14,20,5,MAGVIR,3,30.147,26.539,11.426,3.964,0.465,0.150,201.655,0.322
2014,7/1/14,20,5,MAGVIR,4,18.667,20.596,8.827,2.914,0.244,0.074,252.253,0.303
2014,7/1/14,20,5,MAGVIR,5,35.834,27.061,11.173,4.286,0.534,0.164,218.364,0.307
2014,7/1/14,20,5,OSMCIN,1,27.286,60.530,13.840,2.745,0.317,0.068,404.237,0.213
2014,7/1/14,20,5,OSMCIN,2,25.781,60.162,13.350,2.694,0.300,0.065,396.015,0.217
2014,7/1/14,20,5,OSMCIN,3,26.055,59.562,14.836,2.507,0.316,0.087,299.487,0.275
2014,7/1/14,20,5,OSMCIN,4,18.851,47.967,11.646,2.236,0.230,0.054,351.034,0.233
2014,7/1/14,20,5,OSMCIN,5,17.833,66.414,13.756,1.965,0.211,0.048,370.753,0.228
2014,7/1/14,20,5,PERPAL,1,48.190,46.051,14.313,5.133,0.848,0.341,141.527,0.402
2014,7/1/14,20,5,PERPAL,2,18.207,23.674,9.502,2.880,0.300,0.127,143.812,0.422
2014,7/1/14,20,5,PERPAL,3,17.355,19.744,8.405,3.151,0.270,0.111,155.794,0.413
2014,7/1/14,20,5,PERPAL,4,29.129,32.172,11.595,3.863,0.467,0.172,168.964,0.369
2014,7/1/14,20,5,PERPAL,5,34.106,30.875,13.283,3.812,0.529,0.202,169.093,0.381
2014,7/1/14,20,5,SMIGLA,1,5.322,8.846,3.629,2.219,0.072,0.020,267.452,0.276
2014,7/1/14,20,5,SMIGLA,2,4.586,9.156,3.798,1.931,0.065,0.018,251.967,0.280
2014,7/1/14,20,5,SMILAU,1,20.219,25.551,10.734,2.524,0.534,0.146,138.774,0.273
2014,7/1/14,20,5,SMILAU,2,30.152,33.604,12.135,3.371,0.730,0.195,154.625,0.267
2014,7/1/14,20,5,VACSTA,1,17.729,17.944,7.646,3.608,0.206,0.082,216.730,0.397
2014,7/1/14,20,5,VACSTA,2,17.502,17.228,7.123,3.710,0.179,0.058,303.319,0.322
2014,7/1/14,20,5,VACSTA,3,19.803,17.518,6.971,4.168,0.212,0.078,254.867,0.367
2014,7/1/14,20,5,VACSTA,4,11.758,13.918,5.570,3.100,0.119,0.046,257.840,0.383
2014,7/1/14,20,5,VACSTA,5,15.320,15.583,6.397,3.608,0.165,0.062,247.494,0.375
2014,7/1/14,20,5,VITROT,1,20.586,24.719,5.654,5.540,0.222,0.069,297.913,0.311
2014,7/1/14,20,5,VITROT,2,29.041,27.371,6.532,6.743,0.293,0.094,308.620,0.321
2014,7/1/14,20,5,VITROT,3,13.339,21.699,4.945,4.472,0.112,0.032,422.108,0.282
2014,7/1/14,20,5,WOOARE,1,116.277,184.300,20.794,13.790,1.564,0.242,480.088,0.155
2014,7/1/14,20,5,WOOARE,2,78.075,143.804,16.237,11.571,1.067,0.166,470.333,0.156
2014,7/1/14,20,5,WOOARE,3,38.245,84.513,13.215,6.963,0.586,0.123,311.187,0.210
2014,7/1/14,20,5,WOOARE,4,35.345,68.970,12.473,6.590,0.526,0.110,322.197,0.209
2014,7/1/14,20,5,WOOARE,5,59.120,112.794,15.562,8.860,0.858,0.173,342.325,0.201
2014,7/1/14,20,6,ACERUB,1,13.329,22.745,5.047,4.811,0.122,0.053,251.958,0.434
2014,7/1/14,20,6,ACERUB,2,10.714,21.061,4.506,4.269,0.106,0.047,229.430,0.441
2014,7/1/14,20,6,ACERUB,3,3.158,7.840,2.633,1.914,0.028,0.011,289.734,0.389
2014,7/1/14,20,6,ACERUB,4,12.596,19.067,5.350,4.371,0.124,0.047,267.996,0.379
2014,7/1/14,20,6,ACERUB,5,4.523,9.640,2.852,2.473,0.044,0.017,274.097,0.375
2014,7/1/14,20,6,ARUTEC,1,20.231,36.546,14.599,1.847,0.164,0.074,273.762,0.451
2014,7/1/14,20,6,ARUTEC,2,16.067,30.081,12.861,1.660,0.123,0.054,299.194,0.437
2014,7/1/14,20,6,ARUTEC,3,9.285,25.280,10.937,1.067,0.086,0.033,279.660,0.386
2014,7/1/14,20,6,ARUTEC,4,11.370,28.629,12.068,1.203,0.096,0.042,269.431,0.440
2014,7/1/14,20,6,ARUTEC,5,27.876,38.308,16.017,2.372,0.219,0.094,297.184,0.428
2014,7/1/14,20,6,CLEALN,1,33.597,24.332,8.422,5.540,0.356,0.090,371.649,0.254
2014,7/1/14,20,6,CLEALN,2,24.075,21.699,8.270,4.523,0.259,0.066,366.431,0.254
2014,7/1/14,20,6,CLEALN,3,31.170,24.235,9.249,5.540,0.292,0.076,407.982,0.262
2014,7/1/14,20,6,CLEALN,4,19.345,20.906,7.966,3.896,0.188,0.042,457.333,0.225
2014,7/1/14,20,6,CLEALN,5,17.250,17.228,6.498,4.032,0.165,0.043,400.237,0.261
2014,7/1/14,20,6,ILEGLA,1,5.441,9.775,4.118,1.897,0.119,0.044,124.508,0.367
2014,7/1/14,20,6,ILEGLA,2,4.872,10.104,4.287,1.643,0.104,0.036,134.967,0.347
2014,7/1/14,20,6,ILEGLA,3,7.172,11.150,4.743,2.185,0.155,0.056,127.389,0.363
2014,7/1/14,20,6,ILEGLA,4,6.374,11.382,4.895,1.931,0.137,0.050,128.508,0.362
2014,7/1/14,20,6,ILEGLA,5,4.114,8.808,3.764,1.643,0.073,0.026,157.625,0.358
2014,7/1/14,20,6,LYOLUC,1,8.884,12.505,4.996,2.457,0.193,0.077,115.521,0.398
2014,7/1/14,20,6,LYOLUC,2,10.997,14.479,6.245,2.660,0.225,0.087,125.967,0.388
2014,7/1/14,20,6,LYOLUC,3,10.150,12.118,4.928,2.982,0.223,0.089,114.556,0.397
2014,7/1/14,20,6,LYOLUC,4,13.694,15.292,6.431,3.151,0.298,0.118,115.951,0.396
2014,7/1/14,20,6,LYOLUC,5,17.940,18.293,7.899,3.405,0.373,0.134,133.984,0.359
2014,7/1/14,20,6,OSMCIN,1,26.360,65.524,13.891,2.846,0.353,0.084,315.687,0.237
2014,7/1/14,20,6,OSMCIN,2,26.491,68.118,13.840,2.795,0.370,0.088,300.014,0.239
2014,7/1/14,20,6,OSMCIN,3,18.990,53.736,10.954,2.457,0.230,0.058,327.419,0.252
2014,7/1/14,20,6,OSMCIN,4,14.932,53.426,10.312,2.355,0.194,0.045,334.800,0.230
2014,7/1/14,20,6,OSMCIN,5,20.305,51.722,12.490,2.457,0.262,0.062,328.552,0.236
2014,7/1/14,20,6,WOOARE,1,48.988,93.321,12.456,9.944,0.862,0.160,306.945,0.185
2014,7/1/14,20,6,WOOARE,2,69.531,133.758,15.325,9.504,1.191,0.227,306.167,0.191
2014,7/1/14,20,6,WOOARE,3,73.144,134.687,14.971,12.520,1.228,0.221,330.667,0.180
2014,7/1/14,20,6,WOOARE,4,10.976,38.714,6.819,3.625,0.207,0.036,307.451,0.172
2014,7/1/14,20,6,WOOARE,5,11.677,36.062,7.342,4.456,0.177,0.032,367.186,0.180
2014,7/1/14,20,7,AROARB,1,4.693,10.008,3.477,2.202,0.038,0.011,430.550,0.287
2014,7/1/14,20,7,AROARB,2,5.030,9.233,3.595,2.169,0.048,0.013,402.432,0.260
2014,7/1/14,20,7,AROARB,3,4.143,9.253,3.882,1.728,0.028,0.009,487.424,0.304
2014,7/1/14,20,7,ARUTEC,1,8.028,21.893,9.384,1.186,0.058,0.025,318.563,0.434
2014,7/1/14,20,7,ARUTEC,2,6.743,21.003,9.013,1.017,0.049,0.021,316.592,0.435
2014,7/1/14,20,7,ARUTEC,3,10.861,26.965,11.511,1.254,0.076,0.032,339.416,0.421
