"Year","Month","Day","Date","RF"
1995,10,6,"10/6/1995","70.9"
1995,10,7,"10/7/1995","72.8"
1995,10,8,"10/8/1995","74.1"
1995,10,9,"10/9/1995","76"
1995,10,10,"10/10/1995","82.1"
1995,10,11,"10/11/1995","89.1"
1995,10,12,"10/12/1995","91.8"
1995,10,13,"10/13/1995","87.5"
1995,10,14,"10/14/1995","86.7"
1995,10,15,"10/15/1995","82.5"
1995,10,16,"10/16/1995","85"
1995,10,17,"10/17/1995","84.1"
1995,10,18,"10/18/1995","80.9"
1995,10,19,"10/19/1995","79.8"
1995,10,20,"10/20/1995","81.8"
1995,10,21,"10/21/1995","80.3"
1995,10,22,"10/22/1995","79.7"
1995,10,23,"10/23/1995","75.9"
1995,10,24,"10/24/1995","73.5"
1995,10,25,"10/25/1995","73.1"
1995,10,26,"10/26/1995","73"
1995,10,27,"10/27/1995","73.1"
1995,10,28,"10/28/1995","72.9"
1995,10,29,"10/29/1995","72.8"
1995,10,30,"10/30/1995","72.3"
1995,10,31,"10/31/1995","72.2"
1995,11,1,"11/1/1995","73.3"
1995,11,2,"11/2/1995","72.1"
1995,11,3,"11/3/1995","71.4"
1995,11,4,"11/4/1995","72"
1995,11,5,"11/5/1995","73.9"
1995,11,6,"11/6/1995","73.5"
1995,11,7,"11/7/1995","73.2"
1995,11,8,"11/8/1995","74.8"
1995,11,9,"11/9/1995","75.7"
1995,11,10,"11/10/1995","76.5"
1995,11,11,"11/11/1995","75.9"
1995,11,12,"11/12/1995","74.6"
1995,11,13,"11/13/1995","71.5"
1995,11,14,"11/14/1995","73.4"
1995,11,15,"11/15/1995","75"
1995,11,16,"11/16/1995","74.2"
1995,11,17,"11/17/1995","73.4"
1995,11,18,"11/18/1995","73.4"
1995,11,19,"11/19/1995","72.2"
1995,11,20,"11/20/1995","71.5"
1995,11,21,"11/21/1995","71.1"
1995,11,22,"11/22/1995","71"
1995,11,23,"11/23/1995","70.9"
1995,11,24,"11/24/1995","70.4"
1995,11,25,"11/25/1995","69.9"
1995,11,26,"11/26/1995","70.8"
1995,11,27,"11/27/1995","68.9"
1995,11,28,"11/28/1995","71.5"
1995,11,29,"11/29/1995","70.4"
1995,11,30,"11/30/1995","72.3"
1995,12,1,"12/1/1995","70.7"
1995,12,2,"12/2/1995","71.2"
1995,12,3,"12/3/1995","71.2"
1995,12,4,"12/4/1995","70.7"
1995,12,5,"12/5/1995","71.4"
1995,12,6,"12/6/1995","71.8"
1995,12,7,"12/7/1995","71.9"
1995,12,8,"12/8/1995","71.8"
1995,12,9,"12/9/1995","71.6"
1995,12,10,"12/10/1995","71.3"
1995,12,11,"12/11/1995","71.1"
1995,12,12,"12/12/1995","70"
1995,12,13,"12/13/1995","70.4"
1995,12,14,"12/14/1995","67.6"
1995,12,15,"12/15/1995","68"
1995,12,16,"12/16/1995","67.7"
1995,12,17,"12/17/1995","67.1"
1995,12,18,"12/18/1995","66.4"
1995,12,19,"12/19/1995","67"
1995,12,20,"12/20/1995","67.3"
1995,12,21,"12/21/1995","67.8"
1995,12,22,"12/22/1995","68.9"
1995,12,23,"12/23/1995","69.9"
1995,12,24,"12/24/1995","69.9"
1995,12,25,"12/25/1995","70.1"
1995,12,26,"12/26/1995","71.7"
1995,12,27,"12/27/1995","71.5"
1995,12,28,"12/28/1995","73.4"
1995,12,29,"12/29/1995","73.9"
1995,12,30,"12/30/1995","72.8"
1995,12,31,"12/31/1995","72.7"
1996,1,1,"1/1/1996","72.6"
1996,1,2,"1/2/1996","72.3"
1996,1,3,"1/3/1996","78.2"
1996,1,4,"1/4/1996","83.1"
1996,1,5,"1/5/1996","82.1"
1996,1,6,"1/6/1996","79.9"
1996,1,7,"1/7/1996","79.8"
1996,1,8,"1/8/1996","76.7"
1996,1,9,"1/9/1996","73.4"
1996,1,10,"1/10/1996","71.4"
1996,1,11,"1/11/1996","69.1"
1996,1,12,"1/12/1996","67.2"
1996,1,13,"1/13/1996","66.7"
1996,1,14,"1/14/1996","67.4"
1996,1,15,"1/15/1996","67.9"
1996,1,16,"1/16/1996","67.6"
1996,1,17,"1/17/1996","68.2"
1996,1,18,"1/18/1996","68.7"
1996,1,19,"1/19/1996","68.5"
1996,1,20,"1/20/1996","69.1"
1996,1,21,"1/21/1996","69.5"
1996,1,22,"1/22/1996","70"
1996,1,23,"1/23/1996","71"
1996,1,24,"1/24/1996","70.7"
1996,1,25,"1/25/1996","71.7"
1996,1,26,"1/26/1996","71.5"
1996,1,27,"1/27/1996","71.6"
1996,1,28,"1/28/1996","71.4"
1996,1,29,"1/29/1996","71.8"
1996,1,30,"1/30/1996","72.5"
1996,1,31,"1/31/1996","74.5"
1996,2,1,"2/1/1996","72.9"
1996,2,2,"2/2/1996","74.2"
1996,2,3,"2/3/1996","71.9"
1996,2,4,"2/4/1996","71.4"
1996,2,5,"2/5/1996","69.4"
1996,2,6,"2/6/1996","69.2"
1996,2,7,"2/7/1996","68.2"
1996,2,8,"2/8/1996","65.7"
1996,2,9,"2/9/1996","68.1"
1996,2,10,"2/10/1996","68"
1996,2,11,"2/11/1996","68.2"
1996,2,12,"2/12/1996","67.3"
1996,2,13,"2/13/1996","67"
1996,2,14,"2/14/1996","67.2"
1996,2,15,"2/15/1996","67.4"
1996,2,16,"2/16/1996","68.5"
1996,2,17,"2/17/1996","69"
1996,2,18,"2/18/1996","68.6"
1996,2,19,"2/19/1996","69"
1996,2,20,"2/20/1996","70.6"
1996,2,21,"2/21/1996","70.4"
1996,2,22,"2/22/1996","70.1"
1996,2,23,"2/23/1996","72.3"
1996,2,24,"2/24/1996","74.1"
1996,2,25,"2/25/1996","71.8"
1996,2,26,"2/26/1996","70.9"
1996,2,27,"2/27/1996","70.7"
1996,2,28,"2/28/1996","70.8"
1996,2,29,"2/29/1996","70.9"
1996,3,1,"3/1/1996","70.6"
1996,3,2,"3/2/1996","69.8"
1996,3,3,"3/3/1996","69"
1996,3,4,"3/4/1996","68.1"
1996,3,5,"3/5/1996","68"
1996,3,6,"3/6/1996","68.4"
1996,3,7,"3/7/1996","66.8"
1996,3,8,"3/8/1996","68.8"
1996,3,9,"3/9/1996","66.6"
1996,3,10,"3/10/1996","68.2"
1996,3,11,"3/11/1996","70.9"
1996,3,12,"3/12/1996","72.4"
1996,3,13,"3/13/1996","70.5"
1996,3,14,"3/14/1996","70"
1996,3,15,"3/15/1996","69.6"
1996,3,16,"3/16/1996","70.3"
1996,3,17,"3/17/1996","70"
1996,3,18,"3/18/1996","70"
1996,3,19,"3/19/1996","69.4"
1996,3,20,"3/20/1996","68.8"
1996,3,21,"3/21/1996","69.9"
1996,3,22,"3/22/1996","73.4"
1996,3,23,"3/23/1996","71.6"
1996,3,24,"3/24/1996","70.9"
1996,3,25,"3/25/1996","72.1"
1996,3,26,"3/26/1996","71.6"
1996,3,27,"3/27/1996","71.6"
1996,3,28,"3/28/1996","71.7"
1996,3,29,"3/29/1996","70.3"
1996,3,30,"3/30/1996","70.1"
1996,3,31,"3/31/1996","70"
1996,4,1,"4/1/1996","68.1"
1996,4,2,"4/2/1996","70.6"
1996,4,3,"4/3/1996","71.1"
1996,4,4,"4/4/1996","70.2"
1996,4,5,"4/5/1996","70"
1996,4,6,"4/6/1996","68.8"
1996,4,7,"4/7/1996","68.6"
1996,4,8,"4/8/1996","68.6"
1996,4,9,"4/9/1996","69.3"
1996,4,10,"4/10/1996","69.1"
1996,4,11,"4/11/1996","68.8"
1996,4,12,"4/12/1996","68.7"
1996,4,13,"4/13/1996","69.3"
1996,4,14,"4/14/1996","69.1"
1996,4,15,"4/15/1996","68.5"
1996,4,16,"4/16/1996","68.8"
1996,4,17,"4/17/1996","69.9"
1996,4,18,"4/18/1996","70.8"
1996,4,19,"4/19/1996","71.2"
1996,4,20,"4/20/1996","72.3"
1996,4,21,"4/21/1996","74.8"
1996,4,22,"4/22/1996","73.2"
1996,4,23,"4/23/1996","71.9"
1996,4,24,"4/24/1996","69.5"
1996,4,25,"4/25/1996","68.7"
1996,4,26,"4/26/1996","69.1"
1996,4,27,"4/27/1996","69.2"
1996,4,28,"4/28/1996","68.6"
1996,4,29,"4/29/1996","69.5"
1996,4,30,"4/30/1996","69.6"
1996,5,1,"5/1/1996","68.9"
1996,5,2,"5/2/1996","69"
1996,5,3,"5/3/1996","69.5"
1996,5,4,"5/4/1996","70.6"
1996,5,5,"5/5/1996","72"
1996,5,6,"5/6/1996","76"
1996,5,7,"5/7/1996","76.3"
1996,5,8,"5/8/1996","77.5"
1996,5,9,"5/9/1996","77.7"
1996,5,10,"5/10/1996","79.1"
1996,5,11,"5/11/1996","78"
1996,5,12,"5/12/1996","75.1"
1996,5,13,"5/13/1996","74.3"
1996,5,14,"5/14/1996","73.4"
1996,5,15,"5/15/1996","72.5"
1996,5,16,"5/16/1996","72.6"
1996,5,17,"5/17/1996","72.9"
1996,5,18,"5/18/1996","72"
1996,5,19,"5/19/1996","70.4"
1996,5,20,"5/20/1996","69.6"
1996,5,21,"5/21/1996","68.5"
1996,5,22,"5/22/1996","68.1"
1996,5,23,"5/23/1996","68.9"
1996,5,24,"5/24/1996","69"
1996,5,25,"5/25/1996","68.7"
1996,5,26,"5/26/1996","68.7"
1996,5,27,"5/27/1996","68.4"
1996,5,28,"5/28/1996","67.8"
1996,5,29,"5/29/1996","68.3"
1996,5,30,"5/30/1996","68.4"
1996,5,31,"5/31/1996","69.9"
1996,6,1,"6/1/1996","70.8"
1996,6,2,"6/2/1996","70.7"
1996,6,3,"6/3/1996","71.2"
1996,6,4,"6/4/1996","71.2"
1996,6,5,"6/5/1996","72.8"
1996,6,6,"6/6/1996","73.8"
1996,6,7,"6/7/1996","75.4"
1996,6,8,"6/8/1996","72.4"
1996,6,9,"6/9/1996","72"
1996,6,10,"6/10/1996","71.1"
1996,6,11,"6/11/1996","70.2"
1996,6,12,"6/12/1996","69.5"
1996,6,13,"6/13/1996","70.3"
1996,6,14,"6/14/1996","69.8"
1996,6,15,"6/15/1996","69.5"
1996,6,16,"6/16/1996","69"
1996,6,17,"6/17/1996","69.6"
1996,6,18,"6/18/1996","69.9"
1996,6,19,"6/19/1996","70.7"
1996,6,20,"6/20/1996","71.9"
1996,6,21,"6/21/1996","72.6"
1996,6,22,"6/22/1996","72"
1996,6,23,"6/23/1996","70.9"
1996,6,24,"6/24/1996","74.7"
1996,6,25,"6/25/1996","74.3"
1996,6,26,"6/26/1996","74.2"
1996,6,27,"6/27/1996","73.8"
1996,6,28,"6/28/1996","73.8"
1996,6,29,"6/29/1996","73.3"
1996,6,30,"6/30/1996","73.1"
1996,7,1,"7/1/1996","72.4"
1996,7,2,"7/2/1996","72.8"
1996,7,3,"7/3/1996","71.3"
1996,7,4,"7/4/1996","71.5"
1996,7,5,"7/5/1996","71"
1996,7,6,"7/6/1996","70.5"
1996,7,7,"7/7/1996","74.3"
1996,7,8,"7/8/1996","84.3"
1996,7,9,"7/9/1996","86.5"
1996,7,10,"7/10/1996","82.5"
1996,7,11,"7/11/1996","79.6"
1996,7,12,"7/12/1996","76.2"
1996,7,13,"7/13/1996","72.5"
1996,7,14,"7/14/1996","70"
1996,7,15,"7/15/1996","69.3"
1996,7,16,"7/16/1996","69.1"
1996,7,17,"7/17/1996","69"
1996,7,18,"7/18/1996","67"
1996,7,19,"7/19/1996","68.3"
1996,7,20,"7/20/1996","67.5"
1996,7,21,"7/21/1996","67.2"
1996,7,22,"7/22/1996","68.2"
1996,7,23,"7/23/1996","68.9"
1996,7,24,"7/24/1996","68.3"
1996,7,25,"7/25/1996","70.4"
1996,7,26,"7/26/1996","72.4"
1996,7,27,"7/27/1996","75.6"
1996,7,28,"7/28/1996","77.8"
1996,7,29,"7/29/1996","80.3"
1996,7,30,"7/30/1996","82.3"
1996,7,31,"7/31/1996","82.7"
1996,8,1,"8/1/1996","82.8"
1996,8,2,"8/2/1996","81.9"
1996,8,3,"8/3/1996","81.6"
1996,8,4,"8/4/1996","79.9"
1996,8,5,"8/5/1996","76.2"
1996,8,6,"8/6/1996","75.1"
1996,8,7,"8/7/1996","73.7"
1996,8,8,"8/8/1996","71.7"
1996,8,9,"8/9/1996","72.1"
1996,8,10,"8/10/1996","73.6"
1996,8,11,"8/11/1996","74.8"
1996,8,12,"8/12/1996","72"
1996,8,13,"8/13/1996","71.4"
1996,8,14,"8/14/1996","70.5"
1996,8,15,"8/15/1996","69.3"
1996,8,16,"8/16/1996","69.3"
1996,8,17,"8/17/1996","69.5"
1996,8,18,"8/18/1996","68.4"
1996,8,19,"8/19/1996","69.3"
1996,8,20,"8/20/1996","70.1"
1996,8,21,"8/21/1996","71.3"
1996,8,22,"8/22/1996","74.5"
1996,8,23,"8/23/1996","75.8"
1996,8,24,"8/24/1996","76.2"
1996,8,25,"8/25/1996","76.3"
1996,8,26,"8/26/1996","75.8"
1996,8,27,"8/27/1996","75.9"
1996,8,28,"8/28/1996","74.7"
1996,8,29,"8/29/1996","75"
1996,8,30,"8/30/1996","74.7"
1996,8,31,"8/31/1996","77.6"
1996,9,1,"9/1/1996","74.8"
1996,9,2,"9/2/1996","73.6"
1996,9,3,"9/3/1996","72.4"
1996,9,4,"9/4/1996","72"
1996,9,5,"9/5/1996","71.4"
1996,9,6,"9/6/1996","70.8"
1996,9,7,"9/7/1996","70.5"
1996,9,8,"9/8/1996","69.2"
1996,9,9,"9/9/1996","68.8"
1996,9,10,"9/10/1996","68.9"
1996,9,11,"9/11/1996","68.5"
1996,9,12,"9/12/1996","68.6"
1996,9,13,"9/13/1996","68.1"
1996,9,14,"9/14/1996","67.9"
1996,9,15,"9/15/1996","67.1"
1996,9,16,"9/16/1996","68.7"
1996,9,17,"9/17/1996","69.6"
1996,9,18,"9/18/1996","69.6"
1996,9,19,"9/19/1996","69.8"
1996,9,20,"9/20/1996","69.7"
1996,9,21,"9/21/1996","70.3"
1996,9,22,"9/22/1996","69.1"
1996,9,23,"9/23/1996","70.4"
1996,9,24,"9/24/1996","70.4"
1996,9,25,"9/25/1996","71.2"
1996,9,26,"9/26/1996","70.4"
1996,9,27,"9/27/1996","70.1"
1996,9,28,"9/28/1996","71.2"
1996,9,29,"9/29/1996","70.3"
1996,9,30,"9/30/1996","69.7"
1996,10,1,"10/1/1996","69.6"
1996,10,2,"10/2/1996","69.8"
1996,10,3,"10/3/1996","69.6"
1996,10,4,"10/4/1996","69.4"
1996,10,5,"10/5/1996","68.5"
1996,10,6,"10/6/1996","68.8"
1996,10,7,"10/7/1996","68.2"
1996,10,8,"10/8/1996","67.7"
1996,10,9,"10/9/1996","67.7"
1996,10,10,"10/10/1996","67.4"
1996,10,11,"10/11/1996","66.4"
1996,10,12,"10/12/1996","66.9"
1996,10,13,"10/13/1996","67.3"
1996,10,14,"10/14/1996","68.2"
1996,10,15,"10/15/1996","68.6"
1996,10,16,"10/16/1996","68.1"
1996,10,17,"10/17/1996","68"
1996,10,18,"10/18/1996","69"
1996,10,19,"10/19/1996","70.4"
1996,10,20,"10/20/1996","70.6"
1996,10,21,"10/21/1996","69"
1996,10,22,"10/22/1996","69.1"
1996,10,23,"10/23/1996","0"
1996,10,24,"10/24/1996","69.1"
1996,10,25,"10/25/1996","69.1"
1996,10,26,"10/26/1996","70.3"
1996,10,27,"10/27/1996","71.2"
1996,10,28,"10/28/1996","67.5"
1996,10,29,"10/29/1996","69.4"
1996,10,30,"10/30/1996","69.7"
1996,10,31,"10/31/1996","68.6"
1996,11,1,"11/1/1996","68.5"
1996,11,2,"11/2/1996","67.9"
1996,11,3,"11/3/1996","68.3"
1996,11,4,"11/4/1996","67.8"
1996,11,5,"11/5/1996","67.1"
1996,11,6,"11/6/1996","68"
1996,11,7,"11/7/1996","67.3"
1996,11,8,"11/8/1996","67.8"
1996,11,9,"11/9/1996","68.9"
1996,11,10,"11/10/1996","69.6"
1996,11,11,"11/11/1996","70"
1996,11,12,"11/12/1996","70.7"
1996,11,13,"11/13/1996","71.5"
1996,11,14,"11/14/1996","72.1"
1996,11,15,"11/15/1996","71.9"
1996,11,16,"11/16/1996","72.2"
1996,11,17,"11/17/1996","70.4"
1996,11,18,"11/18/1996","72.4"
1996,11,19,"11/19/1996","72.6"
1996,11,20,"11/20/1996","72.7"
1996,11,21,"11/21/1996","72.6"
1996,11,22,"11/22/1996","80.6"
1996,11,23,"11/23/1996","88.7"
1996,11,24,"11/24/1996","97.3"
1996,11,25,"11/25/1996","101.7"
1996,11,26,"11/26/1996","100.8"
1996,11,27,"11/27/1996","100"
1996,11,28,"11/28/1996","95.4"
1996,11,29,"11/29/1996","88.5"
1996,11,30,"11/30/1996","85.1"
1996,12,1,"12/1/1996","80.8"
1996,12,2,"12/2/1996","75.7"
1996,12,3,"12/3/1996","70.7"
1996,12,4,"12/4/1996","68.6"
1996,12,5,"12/5/1996","67.6"
1996,12,6,"12/6/1996","67.6"
1996,12,7,"12/7/1996","67.1"
1996,12,8,"12/8/1996","66.6"
1996,12,9,"12/9/1996","71.5"
1996,12,10,"12/10/1996","70.2"
1996,12,11,"12/11/1996","75.2"
1996,12,12,"12/12/1996","78.6"
1996,12,13,"12/13/1996","79.2"
1996,12,14,"12/14/1996","80"
1996,12,15,"12/15/1996","82.3"
1996,12,16,"12/16/1996","83.5"
1996,12,17,"12/17/1996","83.6"
1996,12,18,"12/18/1996","85.6"
1996,12,19,"12/19/1996","84.6"
1996,12,20,"12/20/1996","80.3"
1996,12,21,"12/21/1996","80.9"
1996,12,22,"12/22/1996","78.9"
1996,12,23,"12/23/1996","76.9"
1996,12,24,"12/24/1996","76.4"
1996,12,25,"12/25/1996","74.7"
1996,12,26,"12/26/1996","73"
1996,12,27,"12/27/1996","72.2"
1996,12,28,"12/28/1996","71.8"
1996,12,29,"12/29/1996","71.4"
1996,12,30,"12/30/1996","70.1"
1996,12,31,"12/31/1996","69.8"
1997,1,1,"1/1/1997","70"
1997,1,2,"1/2/1997","69.7"
1997,1,3,"1/3/1997","70.8"
1997,1,4,"1/4/1997","71.4"
1997,1,5,"1/5/1997","71.9"
1997,1,6,"1/6/1997","70.6"
1997,1,7,"1/7/1997","70.9"
1997,1,8,"1/8/1997","71.3"
1997,1,9,"1/9/1997","71.3"
1997,1,10,"1/10/1997","72.9"
1997,1,11,"1/11/1997","71.6"
1997,1,12,"1/12/1997","72.1"
1997,1,13,"1/13/1997","72.1"
1997,1,14,"1/14/1997","72.4"
1997,1,15,"1/15/1997","73.3"
1997,1,16,"1/16/1997","72.4"
1997,1,17,"1/17/1997","71.7"
1997,1,18,"1/18/1997","72.2"
1997,1,19,"1/19/1997","72.9"
1997,1,20,"1/20/1997","74.3"
1997,1,21,"1/21/1997","71.8"
1997,1,22,"1/22/1997","70.7"
1997,1,23,"1/23/1997","71.1"
1997,1,24,"1/24/1997","71.9"
1997,1,25,"1/25/1997","70.9"
1997,1,26,"1/26/1997","71.9"
1997,1,27,"1/27/1997","71.3"
1997,1,28,"1/28/1997","70.8"
1997,1,29,"1/29/1997","72.4"
1997,1,30,"1/30/1997","71.5"
1997,1,31,"1/31/1997","70.3"
1997,2,1,"2/1/1997","69.2"
1997,2,2,"2/2/1997","76.2"
1997,2,3,"2/3/1997","77.4"
1997,2,4,"2/4/1997","78.4"
1997,2,5,"2/5/1997","73.3"
1997,2,6,"2/6/1997","72.2"
1997,2,7,"2/7/1997","73.7"
1997,2,8,"2/8/1997","73.2"
1997,2,9,"2/9/1997","71.2"
1997,2,10,"2/10/1997","70.4"
1997,2,11,"2/11/1997","69.3"
1997,2,12,"2/12/1997","69.1"
1997,2,13,"2/13/1997","69.3"
1997,2,14,"2/14/1997","69.6"
1997,2,15,"2/15/1997","70.1"
1997,2,16,"2/16/1997","70.3"
1997,2,17,"2/17/1997","71.4"
1997,2,18,"2/18/1997","71.2"
1997,2,19,"2/19/1997","70.4"
1997,2,20,"2/20/1997","71"
1997,2,21,"2/21/1997","71.6"
1997,2,22,"2/22/1997","71.9"
1997,2,23,"2/23/1997","73"
1997,2,24,"2/24/1997","73.1"
1997,2,25,"2/25/1997","72.6"
1997,2,26,"2/26/1997","72.4"
1997,2,27,"2/27/1997","72.4"
1997,2,28,"2/28/1997","71.5"
1997,3,1,"3/1/1997","70.5"
1997,3,2,"3/2/1997","71.1"
1997,3,3,"3/3/1997","72.8"
1997,3,4,"3/4/1997","72.8"
1997,3,5,"3/5/1997","73.4"
1997,3,6,"3/6/1997","74.2"
1997,3,7,"3/7/1997","73.1"
1997,3,8,"3/8/1997","73.6"
1997,3,9,"3/9/1997","74.1"
1997,3,10,"3/10/1997","73.8"
1997,3,11,"3/11/1997","73.4"
1997,3,12,"3/12/1997","73.4"
1997,3,13,"3/13/1997","73.3"
1997,3,14,"3/14/1997","74.7"
1997,3,15,"3/15/1997","75"
1997,3,16,"3/16/1997","75"
1997,3,17,"3/17/1997","74.4"
1997,3,18,"3/18/1997","73.7"
1997,3,19,"3/19/1997","73.1"
1997,3,20,"3/20/1997","71"
1997,3,21,"3/21/1997","70"
1997,3,22,"3/22/1997","70.1"
1997,3,23,"3/23/1997","70.3"
1997,3,24,"3/24/1997","70.6"
1997,3,25,"3/25/1997","70.2"
1997,3,26,"3/26/1997","69.5"
1997,3,27,"3/27/1997","71.9"
1997,3,28,"3/28/1997","72.9"
1997,3,29,"3/29/1997","75.1"
1997,3,30,"3/30/1997","73.8"
1997,3,31,"3/31/1997","74.6"
1997,4,1,"4/1/1997","76.2"
1997,4,2,"4/2/1997","80.4"
1997,4,3,"4/3/1997","78.8"
1997,4,4,"4/4/1997","78.6"
1997,4,5,"4/5/1997","80.3"
1997,4,6,"4/6/1997","78.3"
1997,4,7,"4/7/1997","77"
1997,4,8,"4/8/1997","76.3"
1997,4,9,"4/9/1997","78.3"
1997,4,10,"4/10/1997","78"
1997,4,11,"4/11/1997","77.4"
1997,4,12,"4/12/1997","76.9"
1997,4,13,"4/13/1997","79.3"
1997,4,14,"4/14/1997","77.9"
1997,4,15,"4/15/1997","79.2"
1997,4,16,"4/16/1997","75.6"
1997,4,17,"4/17/1997","72.3"
1997,4,18,"4/18/1997","70.7"
1997,4,19,"4/19/1997","70.6"
1997,4,20,"4/20/1997","70.4"
1997,4,21,"4/21/1997","70.9"
1997,4,22,"4/22/1997","71.5"
1997,4,23,"4/23/1997","69.7"
1997,4,24,"4/24/1997","70.7"
1997,4,25,"4/25/1997","69.6"
1997,4,26,"4/26/1997","71.8"
1997,4,27,"4/27/1997","74.1"
1997,4,28,"4/28/1997","73.4"
1997,4,29,"4/29/1997","72.9"
1997,4,30,"4/30/1997","73.7"
1997,5,1,"5/1/1997","73.4"
1997,5,2,"5/2/1997","73.3"
1997,5,3,"5/3/1997","72.3"
1997,5,4,"5/4/1997","72.1"
1997,5,5,"5/5/1997","73.6"
1997,5,6,"5/6/1997","73.4"
1997,5,7,"5/7/1997","73.3"
1997,5,8,"5/8/1997","73.3"
1997,5,9,"5/9/1997","73"
1997,5,10,"5/10/1997","74.6"
1997,5,11,"5/11/1997","73.8"
1997,5,12,"5/12/1997","73.7"
1997,5,13,"5/13/1997","75.4"
1997,5,14,"5/14/1997","75.1"
1997,5,15,"5/15/1997","74.7"
1997,5,16,"5/16/1997","73.9"
1997,5,17,"5/17/1997","74.4"
1997,5,18,"5/18/1997","75.8"
1997,5,19,"5/19/1997","76"
1997,5,20,"5/20/1997","81.1"
1997,5,21,"5/21/1997","86.9"
1997,5,22,"5/22/1997","83"
1997,5,23,"5/23/1997","78.1"
1997,5,24,"5/24/1997","78.9"
1997,5,25,"5/25/1997","80.1"
1997,5,26,"5/26/1997","82"
1997,5,27,"5/27/1997","80.4"
1997,5,28,"5/28/1997","79.5"
1997,5,29,"5/29/1997","77.6"
1997,5,30,"5/30/1997","77.2"
1997,5,31,"5/31/1997","74.5"
1997,6,1,"6/1/1997","79.6"
1997,6,2,"6/2/1997","79.1"
1997,6,3,"6/3/1997","77.4"
1997,6,4,"6/4/1997","76.1"
1997,6,5,"6/5/1997","76.1"
1997,6,6,"6/6/1997","76.4"
1997,6,7,"6/7/1997","76.9"
1997,6,8,"6/8/1997","75.4"
1997,6,9,"6/9/1997","75.3"
1997,6,10,"6/10/1997","74.2"
1997,6,11,"6/11/1997","73"
1997,6,12,"6/12/1997","71.8"
1997,6,13,"6/13/1997","72.3"
1997,6,14,"6/14/1997","72.9"
1997,6,15,"6/15/1997","73"
1997,6,16,"6/16/1997","74.4"
1997,6,17,"6/17/1997","71.8"
1997,6,18,"6/18/1997","73.5"
1997,6,19,"6/19/1997","72.4"
1997,6,20,"6/20/1997","72.5"
1997,6,21,"6/21/1997","69.8"
1997,6,22,"6/22/1997","71.8"
1997,6,23,"6/23/1997","71.3"
1997,6,24,"6/24/1997","72.2"
1997,6,25,"6/25/1997","74.1"
1997,6,26,"6/26/1997","74.2"
1997,6,27,"6/27/1997","74.1"
1997,6,28,"6/28/1997","73.6"
1997,6,29,"6/29/1997","72.6"
1997,6,30,"6/30/1997","72.1"
1997,7,1,"7/1/1997","72.4"
1997,7,2,"7/2/1997","72.4"
1997,7,3,"7/3/1997","71.4"
1997,7,4,"7/4/1997","72"
1997,7,5,"7/5/1997","72"
1997,7,6,"7/6/1997","70.6"
1997,7,7,"7/7/1997","72.6"
1997,7,8,"7/8/1997","72.1"
1997,7,9,"7/9/1997","72.3"
1997,7,10,"7/10/1997","70.8"
1997,7,11,"7/11/1997","70.9"
1997,7,12,"7/12/1997","69.6"
1997,7,13,"7/13/1997","69.3"
1997,7,14,"7/14/1997","70.3"
1997,7,15,"7/15/1997","71.5"
1997,7,16,"7/16/1997","71.9"
1997,7,17,"7/17/1997","72.2"
1997,7,18,"7/18/1997","72.3"
1997,7,19,"7/19/1997","72.8"
1997,7,20,"7/20/1997","73.5"
1997,7,21,"7/21/1997","73.6"
1997,7,22,"7/22/1997","74.5"
1997,7,23,"7/23/1997","78.1"
1997,7,24,"7/24/1997","81.2"
1997,7,25,"7/25/1997","83"
1997,7,26,"7/26/1997","79"
1997,7,27,"7/27/1997","76.8"
1997,7,28,"7/28/1997","76.5"
1997,7,29,"7/29/1997","75"
1997,7,30,"7/30/1997","73.2"
1997,7,31,"7/31/1997","72.5"
1997,8,1,"8/1/1997","73.2"
1997,8,2,"8/2/1997","72.9"
1997,8,3,"8/3/1997","74.3"
1997,8,4,"8/4/1997","74.9"
1997,8,5,"8/5/1997","76.9"
1997,8,6,"8/6/1997","79"
1997,8,7,"8/7/1997","80.1"
1997,8,8,"8/8/1997","79.9"
1997,8,9,"8/9/1997","80.3"
1997,8,10,"8/10/1997","80.4"
1997,8,11,"8/11/1997","81.6"
1997,8,12,"8/12/1997","83"
1997,8,13,"8/13/1997","84.2"
1997,8,14,"8/14/1997","81.6"
1997,8,15,"8/15/1997","79.6"
1997,8,16,"8/16/1997","79.8"
1997,8,17,"8/17/1997","77.4"
1997,8,18,"8/18/1997","77.7"
1997,8,19,"8/19/1997","76.1"
1997,8,20,"8/20/1997","76.3"
1997,8,21,"8/21/1997","76.3"
1997,8,22,"8/22/1997","77.2"
1997,8,23,"8/23/1997","78.2"
1997,8,24,"8/24/1997","79.4"
1997,8,25,"8/25/1997","83.7"
1997,8,26,"8/26/1997","85.5"
1997,8,27,"8/27/1997","83.5"
1997,8,28,"8/28/1997","92.3"
1997,8,29,"8/29/1997","93.3"
1997,8,30,"8/30/1997","93.8"
1997,8,31,"8/31/1997","98.2"
1997,9,1,"9/1/1997","95.1"
1997,9,2,"9/2/1997","93.3"
1997,9,3,"9/3/1997","94.7"
1997,9,4,"9/4/1997","94.6"
1997,9,5,"9/5/1997","97.6"
1997,9,6,"9/6/1997","99.1"
1997,9,7,"9/7/1997","103.6"
1997,9,8,"9/8/1997","121.1"
1997,9,9,"9/9/1997","117.7"
1997,9,10,"9/10/1997","116.4"
